"No.","Time","Source","Destination","Protocol","Length","Info"
"13762","2582.193302","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2509, Time=1604992 Frames=5"
"13763","2582.200474","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13764","2582.213746","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2510, Time=1605632 Frames=5"
"13765","2582.220390","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13766","2582.233389","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2511, Time=1606272 Frames=5"
"13767","2582.233525","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2512, Time=1606912 Frames=5"
"13768","2582.241573","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13769","2582.246723","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13770","2582.253142","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2513, Time=1607552 Frames=5"
"13771","2582.259025","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13772","2582.273169","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2514, Time=1608192 Frames=5"
"13773","2582.280245","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13774","2582.293530","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2515, Time=1608832 Frames=5"
"13775","2582.293648","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2516, Time=1609472 Frames=5"
"13776","2582.302818","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13777","2582.303996","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13778","2582.313187","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2517, Time=1610112 Frames=5"
"13779","2582.321669","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13780","2582.333938","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2518, Time=1610752 Frames=5"
"13781","2582.334254","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2519, Time=1611392 Frames=5"
"13782","2582.343035","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13783","2582.344977","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13784","2582.353224","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2520, Time=1612032 Frames=5"
"13785","2582.359187","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13786","2582.373907","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2521, Time=1612672 Frames=5"
"13787","2582.382749","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13788","2582.393344","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2522, Time=1613312 Frames=5"
"13789","2582.393488","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2523, Time=1613952 Frames=5"
"13790","2582.402806","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13791","2582.403861","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13792","2582.413273","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2524, Time=1614592 Frames=5"
"13793","2582.418905","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13794","2582.432993","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2525, Time=1615232 Frames=5"
"13795","2582.439055","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13796","2582.453280","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2526, Time=1615872 Frames=5"
"13797","2582.453375","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2527, Time=1616512 Frames=5"
"13798","2582.461517","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13799","2582.462539","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13800","2582.473169","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2528, Time=1617152 Frames=5"
"13801","2582.479027","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13802","2582.493651","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2529, Time=1617792 Frames=5"
"13803","2582.493933","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2530, Time=1618432 Frames=5"
"13804","2582.504447","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13805","2582.504759","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13806","2582.514233","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2531, Time=1619072 Frames=5"
"13807","2582.522837","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13808","2582.533177","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2532, Time=1619712 Frames=5"
"13809","2582.540086","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13810","2582.555489","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2533, Time=1620352 Frames=5"
"13811","2582.555712","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2534, Time=1620992 Frames=5"
"13812","2582.564556","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13813","2582.565172","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13814","2582.573990","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2535, Time=1621632 Frames=5"
"13815","2582.581577","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13816","2582.594414","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2536, Time=1622272 Frames=5"
"13817","2582.594620","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2537, Time=1622912 Frames=5"
"13818","2582.605373","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13819","2582.605695","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13820","2582.614063","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2538, Time=1623552 Frames=5"
"13821","2582.621087","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13822","2582.634010","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2539, Time=1624192 Frames=5"
"13823","2582.641704","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13824","2582.654525","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2540, Time=1624832 Frames=5"
"13825","2582.654775","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2541, Time=1625472 Frames=5"
"13826","2582.664133","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13827","2582.664382","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13828","2582.675039","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2542, Time=1626112 Frames=5"
"13829","2582.681753","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13830","2582.695119","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2543, Time=1626752 Frames=5"
"13831","2582.702990","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13832","2582.714651","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2544, Time=1627392 Frames=5"
"13833","2582.720077","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2545, Time=1628032 Frames=5"
"13834","2582.722334","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13835","2582.726851","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13836","2582.732924","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2546, Time=1628672 Frames=5"
"13837","2582.739321","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13838","2582.753409","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2547, Time=1629312 Frames=5"
"13839","2582.753616","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2548, Time=1629952 Frames=5"
"13840","2582.761582","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13841","2582.765269","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13842","2582.773090","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2549, Time=1630592 Frames=5"
"13843","2582.779061","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13844","2582.793023","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2550, Time=1631232 Frames=5"
"13845","2582.800323","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13846","2582.813407","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2551, Time=1631872 Frames=5"
"13847","2582.813520","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2552, Time=1632512 Frames=5"
"13848","2582.824108","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13849","2582.824352","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13850","2582.833827","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2553, Time=1633152 Frames=5"
"13851","2582.841585","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13852","2582.853465","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2554, Time=1633792 Frames=5"
"13853","2582.861577","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13854","2582.874263","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2555, Time=1634432 Frames=5"
"13855","2582.874810","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2556, Time=1635072 Frames=5"
"13856","2582.884132","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13857","2582.885039","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13858","2582.893208","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2557, Time=1635712 Frames=5"
"13859","2582.903200","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13860","2582.914043","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2558, Time=1636352 Frames=5"
"13861","2582.914201","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2559, Time=1636992 Frames=5"
"13862","2582.922831","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13863","2582.924005","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13864","2582.933205","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2560, Time=1637632 Frames=5"
"13865","2582.939139","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13866","2582.953172","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2561, Time=1638272 Frames=5"
"13867","2582.959104","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13868","2582.973522","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2562, Time=1638912 Frames=5"
"13869","2582.973661","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2563, Time=1639552 Frames=5"
"13870","2582.982787","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13871","2582.983999","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13872","2582.993360","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2564, Time=1640192 Frames=5"
"13873","2583.002100","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13874","2583.017934","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2565, Time=1640832 Frames=5"
"13875","2583.033490","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2566, Time=1641472 Frames=5"
"13876","2583.033698","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2567, Time=1642112 Frames=5"
"13877","2583.034615","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13878","2583.045347","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13879","2583.045640","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13880","2583.054000","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2568, Time=1642752 Frames=5"
"13881","2583.061562","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13882","2583.074188","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2569, Time=1643392 Frames=5"
"13883","2583.074398","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2570, Time=1644032 Frames=5"
"13884","2583.084100","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13885","2583.084391","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13886","2583.093930","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2571, Time=1644672 Frames=5"
"13887","2583.100217","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13888","2583.114022","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2572, Time=1645312 Frames=5"
"13889","2583.120505","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13890","2583.134442","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2573, Time=1645952 Frames=5"
"13891","2583.134667","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2574, Time=1646592 Frames=5"
"13892","2583.143088","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13893","2583.147888","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13894","2583.153982","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2575, Time=1647232 Frames=5"
"13895","2583.161581","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13896","2583.173451","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2576, Time=1647872 Frames=5"
"13897","2583.181112","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13898","2583.193816","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2577, Time=1648512 Frames=5"
"13899","2583.194098","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2578, Time=1649152 Frames=5"
"13900","2583.202976","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13901","2583.204123","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13902","2583.213091","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2579, Time=1649792 Frames=5"
"13903","2583.219097","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13904","2583.237339","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2580, Time=1650432 Frames=5"
"13905","2583.237902","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2581, Time=1651072 Frames=5"
"13906","2583.246984","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13907","2583.247788","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13908","2583.253190","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2582, Time=1651712 Frames=5"
"13909","2583.259070","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13910","2583.273226","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2583, Time=1652352 Frames=5"
"13911","2583.279076","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13912","2583.293546","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2584, Time=1652992 Frames=5"
"13913","2583.293682","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2585, Time=1653632 Frames=5"
"13914","2583.302841","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13915","2583.304004","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13916","2583.313172","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2586, Time=1654272 Frames=5"
"13917","2583.322926","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13918","2583.336895","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2587, Time=1654912 Frames=5"
"13919","2583.337133","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2588, Time=1655552 Frames=5"
"13920","2583.346729","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13921","2583.347827","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13922","2583.353174","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2589, Time=1656192 Frames=5"
"13923","2583.360356","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13924","2583.373745","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2590, Time=1656832 Frames=5"
"13925","2583.380165","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13926","2583.393638","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2591, Time=1657472 Frames=5"
"13927","2583.393798","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2592, Time=1658112 Frames=5"
"13928","2583.402774","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13929","2583.404061","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13930","2583.413446","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2593, Time=1658752 Frames=5"
"13931","2583.420310","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13932","2583.433193","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2594, Time=1659392 Frames=5"
"13933","2583.439061","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13934","2583.453499","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2595, Time=1660032 Frames=5"
"13935","2583.453619","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2596, Time=1660672 Frames=5"
"13936","2583.461564","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13937","2583.462748","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13938","2583.473116","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2597, Time=1661312 Frames=5"
"13939","2583.479025","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13940","2583.493100","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2598, Time=1661952 Frames=5"
